need_treatment,rdisc_DESPOT,rdisc_ExpertDSA,rdisc_ExpertHOSP,rdisc_POMCP,rdisc_Random,time2recover_DESPOT,time2recover_ExpertDSA,time2recover_ExpertHOSP,time2recover_POMCP,time2recover_Random,treated_DESPOT,treated_ExpertDSA,treated_ExpertHOSP,treated_POMCP,treated_Random
false,4572.124999999999,3850.0,4250.0,3850.0,4250.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6579.93125,12938.18125,13228.875,-50000.0,-13440.329095953086,4.0,4.0,3.0,24.0,6.0,true,true,true,false,true
true,6160.8803124999995,9172.5,7802.59375,3728.874999999999,-17328.605569170417,4.0,2.0,2.0,3.0,5.0,true,true,true,true,true
false,4707.5,3850.0,4250.0,5000.0,-5627.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6540.268749999999,8813.875,8716.375,-50000.0,-25912.302491231472,3.0,3.0,3.0,24.0,8.0,true,true,true,false,true
true,9041.434687499997,13278.875,13228.875,-50000.0,-50000.0,5.0,3.0,3.0,24.0,24.0,true,true,true,false,false
false,3890.7482291738265,3850.0,4250.0,5000.0,4250.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3191.975276829378,3850.0,2217.5937499999995,-450.0,-34991.138211091245,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,4850.0,-40834.54892305069,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,-1327.5,-34061.47609030865,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,2998.526249838513,3850.0,4250.0,5000.0,-18420.642599417675,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,-927.5,4850.0,-43596.360624999994,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,-450.0,4250.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6668.874999999999,9172.5,8716.375,-50000.0,-46328.48476820311,3.0,2.0,3.0,24.0,24.0,true,true,true,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,-5246.125000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,-1327.5,-10078.790312500001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,4850.0,-10546.125,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6800.6502768293785,9172.5,3592.431249999999,9172.5,-50000.0,3.0,2.0,4.0,2.0,24.0,true,true,true,true,false
false,3873.5187499999997,3850.0,4250.0,5000.0,-29748.553032927364,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-101000.0,-99900.0,-99950.0,-150000.0,-101000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,2757.5,-1381.125000000001,-1161.125000000001,-44454.236683962816,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,-23815.37443606357,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3902.0187499999997,3850.0,4250.0,5000.0,-1965.375000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,2757.5,4250.0,-450.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,3850.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,9097.226703124998,13278.875,13228.875,7054.93125,-51191.16249999999,6.0,3.0,3.0,4.0,24.0,true,true,true,true,false
false,4572.124999999999,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,3850.0,-5846.125000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,11567.43125,13278.875,12617.43125,9633.2490625,-7085.253319531252,4.0,3.0,4.0,4.0,7.0,true,true,true,true,true
false,4095.0118882812485,2757.5,4250.0,-450.0,-2417.3609375000005,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6248.434687499998,13278.875,7298.434687499998,13872.5,-47594.62562487107,5.0,3.0,5.0,2.0,24.0,true,true,true,true,false
false,4572.124999999999,3850.0,4250.0,5000.0,-29424.908016664907,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,775.0059617187471,8134.624999999999,3592.431249999999,1969.3971874999988,-57065.15796874999,7.0,2.0,4.0,5.0,24.0,true,true,true,true,false
false,4443.518749999999,-1327.5,4250.0,5000.0,-39841.67496954306,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,5000.0,4850.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,5000.0,-5627.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,5000.0,-54296.63383181595,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3796.210817715135,3850.0,4250.0,5000.0,-10691.765409783204,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,3537.5,5000.0,-15915.318330468746,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-101000.0,-99900.0,-99950.0,-99950.0,-95200.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3779.8428124999996,3850.0,4250.0,5000.0,-43045.978327182194,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,4899.400065195308,13278.875,-36500.71280023436,6970.434687499999,-21710.667462666264,8.0,3.0,24.0,5.0,8.0,true,true,false,true,true
false,4321.342812499999,3850.0,2860.624999999999,2480.624999999999,-9430.354189560254,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3990.2612938671864,3850.0,4250.0,3622.124999999999,-31800.891149603845,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3209.842812499999,3850.0,4250.0,5000.0,-9922.877812499999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,-5400.5687499999985,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,4250.0,3850.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3873.5187499999997,3850.0,4250.0,4250.0,-5627.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,-1327.5,4250.0,4850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,1431.2448957683187,-47400.0,8716.375,-50000.0,9550.0,7.0,24.0,3.0,24.0,1.0,true,false,true,false,true
false,4707.5,3850.0,4250.0,4850.0,-2200.375000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,2757.5,4250.0,4250.0,-5709.627812499998,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,2757.5,3537.5,-450.0,-30228.94930329706,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,-19657.8778125,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3796.210817715135,3850.0,4250.0,5000.0,-10546.125,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,11567.43125,13278.875,12036.559687499997,12178.875,-42700.0,4.0,3.0,5.0,3.0,24.0,true,true,true,true,false
false,4205.275671874999,3850.0,2860.624999999999,-1542.5,-18167.41221063252,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,2860.624999999999,3850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,467.6846874999992,9172.5,8716.375,9172.5,-52700.0,5.0,2.0,3.0,2.0,24.0,true,true,true,true,false
true,-39902.61293867186,8813.875,9122.5,-50000.0,-52700.0,24.0,3.0,2.0,24.0,24.0,false,true,true,false,false
true,7666.374999999999,9172.5,9122.5,-50000.0,-41389.94374999999,3.0,2.0,2.0,24.0,24.0,true,true,true,false,false
false,3525.0118882812485,3850.0,4250.0,4850.0,-19628.20659064424,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,-1363.5319010348649,3850.0,-10716.127812499999,5000.0,-12499.088464843751,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,4686.712305468747,13278.875,-47464.24999999999,12667.43125,-50000.0,7.0,3.0,24.0,4.0,24.0,true,true,false,true,false
false,4572.124999999999,3850.0,3537.5,5000.0,-46402.43860625199,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,-1162.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,4250.0,3850.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,2420.255312499999,9172.5,9122.5,6380.43125,-27831.392442223536,4.0,2.0,2.0,4.0,4.0,true,true,true,true,true
false,4443.518749999999,3850.0,4250.0,5000.0,-32634.20505867272,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3580.5868882812483,3850.0,4250.0,-327.5,-19525.066219208984,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-47075.0,13278.875,8351.92963659303,11567.43125,-11746.099836877034,24.0,3.0,21.0,4.0,7.0,false,true,true,true,true
false,3779.8428124999996,3850.0,4250.0,5000.0,-27873.928120126067,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,4707.5,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,11445.2553125,13278.875,-41205.41249999999,12293.772187499999,-47450.0,4.0,3.0,24.0,5.0,24.0,true,true,false,true,false
false,3990.2612938671864,3850.0,4250.0,3850.0,-15413.77278285281,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,4250.0,2460.624999999999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,-1327.5,3537.5,5000.0,3622.124999999999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,-927.5,4250.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,-1327.5,4250.0,4250.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,-10674.73125,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,-927.5,3850.0,-30749.260195113417,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,2757.5,4250.0,4250.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,5711.870049570309,13278.875,7263.403437499999,-48500.0,-34669.79159337889,8.0,3.0,5.0,24.0,24.0,true,true,true,false,false
false,3873.5187499999997,3850.0,4250.0,4850.0,-10851.970822851561,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,4850.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,2757.5,4250.0,5000.0,-11532.10625,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3254.361005657529,3850.0,3537.5,4250.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,3850.0,4250.0,-450.0,-19686.50109473291,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,-1161.125000000001,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-1371.0159760605488,8813.875,8716.375,-50000.0,9122.5,7.0,3.0,3.0,24.0,2.0,true,true,true,false,true
false,4707.5,3850.0,4250.0,3850.0,-23478.28581150021,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,-25876.235133490216,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,3537.5,5000.0,-4883.8187499999985,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,7084.511293867186,8813.875,3728.874999999999,-50000.0,-38244.03865105171,3.0,3.0,3.0,24.0,1.0,true,true,true,false,true
false,4095.0118882812485,3850.0,4250.0,-450.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,-5627.5,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,4850.0,-23269.66718363325,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6283.05625,9172.5,9122.5,-50000.0,-56226.16249999999,4.0,2.0,2.0,24.0,24.0,true,true,true,false,false
true,11329.188171875,13278.875,12250.903437499997,13278.875,7038.458578124998,4.0,3.0,5.0,3.0,6.0,true,true,true,true,true
false,4321.342812499999,3850.0,5000.0,5000.0,-38508.50217495189,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3990.2612938671864,3850.0,4250.0,4250.0,-19966.953833799023,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,-28736.14675938963,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,10760.228763281248,7679.93125,12036.559687499997,13278.875,-52700.0,5.0,4.0,5.0,3.0,24.0,true,true,true,true,false
false,4095.0118882812485,3850.0,4250.0,5000.0,-14874.627812499999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,4707.5,-6995.2446875,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3501.5575438671863,3850.0,3537.5,5000.0,-17083.499829178945,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,4250.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,2542.431249999999,8813.875,3592.431249999999,-50000.0,-20684.304563725145,4.0,3.0,4.0,24.0,1.0,true,true,true,false,true
false,2960.9893447988266,-1327.5,4250.0,3757.5,-7886.568078124999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,8550.915658945309,13278.875,7629.93125,13278.875,-24349.01178732987,8.0,3.0,4.0,3.0,14.0,true,true,true,true,true
false,3706.4002768293776,-6246.125000000001,4250.0,4850.0,-29923.22816204629,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,5959.397187499999,9172.5,6388.6324531454065,-50000.0,9550.0,5.0,2.0,10.0,24.0,1.0,true,true,true,false,true
false,4443.518749999999,3850.0,4250.0,4250.0,-40738.19714736982,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,3850.0,-11308.380746093751,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,3850.0,4250.0,-327.5,-27917.783584978697,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,4936.012953124999,13278.875,-47450.0,-50000.0,-40465.0,6.0,3.0,24.0,24.0,24.0,true,true,false,false,false
false,4443.518749999999,3850.0,4250.0,3850.0,-10246.162795141732,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,-927.5,-8168.7884375,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3706.4002768293776,3850.0,4250.0,5000.0,4707.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,5000.0,-6461.125000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4002.124999999999,3850.0,4250.0,4137.5,-5572.0403125,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,-626.0324531250003,3850.0,4250.0,3850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,1049.3287632812476,8813.875,3728.874999999999,-50000.0,-20654.167936900405,5.0,3.0,3.0,24.0,2.0,true,true,true,false,true
false,4205.275671874999,3850.0,4250.0,5000.0,3332.0187499999993,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,2201.7618882812485,9172.5,8330.55625,9172.5,-50000.0,3.0,2.0,4.0,2.0,24.0,true,true,true,true,false
false,3751.3428124999996,3850.0,3537.5,-450.0,-11671.165312500001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3525.0118882812485,3850.0,3537.5,4137.5,-10008.944953125,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3990.2612938671864,2757.5,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,7299.525671874999,8813.875,8330.55625,-1521.125000000001,9122.5,3.0,3.0,4.0,3.0,2.0,true,true,true,true,true
false,4572.124999999999,3850.0,4250.0,4250.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,2757.5,3537.5,5000.0,-6461.125000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6144.544567715135,9172.5,8445.625,9172.5,-1476.318330468751,4.0,2.0,2.0,2.0,2.0,true,true,true,true,true
true,833.9533667956623,8813.875,3728.874999999999,9172.5,-6033.350071501953,9.0,3.0,3.0,2.0,1.0,true,true,true,true,true
false,4443.518749999999,3850.0,4250.0,4250.0,-8269.821147539062,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,-1327.5,4250.0,4107.5,-9515.347768590405,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3635.275671874999,-46880.0,3537.5,4250.0,-23007.93596917968,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3706.4002768293776,3850.0,4250.0,4250.0,-11698.513791659863,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3873.5187499999997,3850.0,4250.0,-450.0,-6665.375000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,-450.0,-17495.03014628906,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,4250.0,-6665.375000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4030.624999999999,3850.0,4250.0,5000.0,-1365.375000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3420.2612938671864,3850.0,4250.0,3850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,2757.5,4250.0,3850.0,-18670.975434132957,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3621.0802629879086,3850.0,4250.0,-450.0,-5453.8187499999985,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,3537.5,5000.0,-35912.005009122244,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,4850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,1638.9387498385126,8813.875,8716.375,-50000.0,-45988.53749999999,4.0,3.0,3.0,24.0,24.0,true,true,true,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,-55878.12202078123,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,-5511.125000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,-1327.5,3537.5,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3751.3428124999996,3850.0,4250.0,5000.0,-16532.71619730469,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,4850.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3873.5187499999997,3850.0,4250.0,4250.0,-2411.9071875,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,4250.0,-6374.731250000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,-3553.0384375000003,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6044.813171874999,8813.875,-4279.4890243387745,3872.5,-50000.0,4.0,3.0,24.0,2.0,24.0,true,true,false,true,false
false,4707.5,3850.0,-927.5,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4030.624999999999,3850.0,3537.5,-450.0,-11521.895478554687,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-39678.25665624999,13278.875,6950.233265624998,8478.875,-50000.0,24.0,3.0,6.0,3.0,24.0,false,true,true,true,false
true,6576.5442031249995,13278.875,-41205.41249999999,8478.875,5424.556941406248,6.0,3.0,24.0,3.0,3.0,true,true,false,true,true
true,1333.3537565168767,9172.5,9122.5,3019.397187499999,-50000.0,7.0,2.0,2.0,5.0,24.0,true,true,true,true,false
false,533.0944988659717,3850.0,4250.0,-450.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,3850.0,4250.0,4250.0,-16459.221214971916,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4707.5,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,-450.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,3850.0,4250.0,4250.0,1133.6437499999997,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,4707.5,-15218.818749999999,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,2757.5,4250.0,5000.0,-27151.101840017578,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,4353.555822923826,9172.5,9122.5,-50000.0,-21245.409566911585,6.0,2.0,2.0,24.0,12.0,true,true,true,false,true
true,467.6846874999992,8813.875,9122.5,-50000.0,-13691.32010996982,5.0,3.0,2.0,24.0,2.0,true,true,true,false,true
false,4321.342812499999,3850.0,4250.0,4850.0,-18640.627364492186,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,-1604.375000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,2757.5,4250.0,4850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,-1327.5,2860.624999999999,5000.0,3757.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-42052.75671874999,13278.875,11484.731703124997,13278.875,-42700.0,24.0,3.0,6.0,3.0,24.0,false,true,true,true,false
false,4707.5,-1327.5,4250.0,-450.0,-10273.069333242185,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,2757.5,3537.5,4850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,4250.0,5000.0,-16230.842765624997,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,3850.0,-927.5,5000.0,-1542.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,4850.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4205.275671874999,2757.5,4250.0,4850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-2451.518841054689,8813.875,9122.5,-50000.0,-43737.22878342351,8.0,3.0,2.0,24.0,24.0,true,true,true,false,false
false,4443.518749999999,-1327.5,4250.0,4250.0,-462.8750000000009,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,-6246.125000000001,4250.0,5000.0,-5453.8187499999985,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3706.4002768293776,3850.0,4250.0,5000.0,-450.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4321.342812499999,3850.0,4250.0,4850.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,-592.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,-25532.34481260231,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4095.0118882812485,3850.0,4250.0,4250.0,4850.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,5000.0,-20547.57556686586,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3990.2612938671864,3850.0,4250.0,-450.0,-10872.040312500001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,-39055.798491422865,9172.5,3592.431249999999,-50000.0,-1888.7903124999993,24.0,2.0,4.0,24.0,3.0,false,true,true,false,true
false,3890.7482291738265,3850.0,-927.5,5000.0,-15829.6984375,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,6044.813171874999,8813.875,9122.5,8423.18125,-45027.5,4.0,3.0,2.0,4.0,24.0,true,true,true,true,false
false,4002.124999999999,3850.0,4250.0,5000.0,5000.0,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3873.5187499999997,3850.0,4250.0,4250.0,-1604.375000000001,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,-327.5,3850.0,-927.5,4250.0,-23899.421520742184,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,3751.3428124999996,3850.0,4250.0,3850.0,-14854.484725781249,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,4661.427328124999,8813.875,9122.5,2678.874999999999,-6645.06875,6.0,3.0,2.0,3.0,4.0,true,true,true,true,true
false,4572.124999999999,3850.0,4250.0,3850.0,-20347.461355787105,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
true,1484.407950117186,8813.875,3114.6082656249987,3872.5,-50000.0,5.0,3.0,6.0,2.0,24.0,true,true,true,true,false
false,3706.4002768293776,3850.0,4250.0,5000.0,3707.5,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4443.518749999999,3850.0,4250.0,5000.0,-9319.131174723729,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
false,4572.124999999999,3850.0,4250.0,-450.0,-27186.202706196294,24.0,24.0,24.0,24.0,24.0,false,false,false,false,false
